ticket_id,customer_id,category,priority,created_date,resolved_date,resolution_time_hours,satisfaction_score,status,ticket_month
TKT_015306,CUST_07528,Billing,Medium,2023-01-18,2023-01-19,42.0,3.0,Resolved,2023-01
TKT_015307,CUST_06328,Technical,Medium,2023-08-12,2023-08-13,44.0,3.0,Resolved,2023-08
TKT_015308,CUST_02978,Billing,High,2022-05-02,2022-05-02,4.0,4.0,Resolved,2022-05
TKT_015309,CUST_05938,Bug Report,Medium,2022-03-11,2022-03-12,36.0,3.0,Resolved,2022-03
TKT_015310,CUST_00464,Technical,Low,2022-01-10,2022-01-12,51.0,4.0,Resolved,2022-01
TKT_015311,CUST_03513,Account,Medium,2023-06-26,2023-06-27,26.0,4.0,Resolved,2023-06
TKT_015312,CUST_08169,Billing,Medium,2023-10-19,2023-10-19,16.0,3.0,Resolved,2023-10
TKT_015313,CUST_09982,Technical,High,2022-11-10,2022-11-10,6.0,4.0,Resolved,2022-11
TKT_015314,CUST_03222,Feature Request,Medium,2023-09-08,2023-09-08,23.0,4.0,Resolved,2023-09
TKT_015315,CUST_06817,Feature Request,Medium,2023-10-31,2023-10-31,21.0,5.0,Resolved,2023-10
TKT_015316,CUST_09072,Bug Report,Critical,2022-03-13,2022-03-13,8.0,3.0,Resolved,2022-03
TKT_015317,CUST_06438,Bug Report,Critical,2024-05-29,2024-05-29,9.0,3.0,Resolved,2024-05
TKT_015318,CUST_04280,Bug Report,Medium,2023-05-31,2023-06-01,35.0,3.0,Resolved,2023-05
TKT_015319,CUST_02597,Billing,Low,2022-08-10,2022-08-11,41.0,4.0,Resolved,2022-08
TKT_015320,CUST_07466,Bug Report,Low,2022-04-04,2022-04-05,38.0,3.0,Resolved,2022-04
TKT_015321,CUST_01843,Technical,Low,2023-08-29,2023-08-30,30.0,4.0,Resolved,2023-08
TKT_015322,CUST_05969,Account,Medium,2023-03-01,2023-03-01,16.0,4.0,Resolved,2023-03
TKT_015323,CUST_04337,Account,High,2024-04-01,2024-04-01,7.0,5.0,Resolved,2024-04
TKT_015324,CUST_03544,Account,Critical,2023-07-31,2023-07-31,8.0,3.0,Resolved,2023-07
TKT_015325,CUST_05972,Billing,Low,2023-11-17,2023-11-18,39.0,4.0,Resolved,2023-11
TKT_015326,CUST_01204,Technical,Medium,2023-09-15,2023-09-16,36.0,4.0,Resolved,2023-09
TKT_015327,CUST_07753,Bug Report,High,2023-09-17,2023-09-17,18.0,3.0,Resolved,2023-09
TKT_015328,CUST_09643,Feature Request,Critical,2024-02-01,2024-02-01,12.0,3.0,Resolved,2024-02
TKT_015329,CUST_08569,Billing,Medium,2024-01-29,2024-01-30,29.0,3.0,Resolved,2024-01
TKT_015330,CUST_04530,Feature Request,Low,2024-03-03,2024-03-05,58.0,3.0,Resolved,2024-03
TKT_015331,CUST_01883,Billing,Medium,2023-07-24,2023-07-24,13.0,4.0,Resolved,2023-07
TKT_015332,CUST_00191,Technical,High,2022-06-23,2022-06-23,19.0,3.0,Resolved,2022-06
TKT_015333,CUST_06389,Feature Request,High,2024-03-25,2024-03-25,14.0,4.0,Resolved,2024-03
TKT_015334,CUST_08747,Billing,Low,2023-10-18,2023-10-19,30.0,4.0,Resolved,2023-10
TKT_015335,CUST_05412,Billing,Low,2022-09-19,2022-09-21,66.0,2.0,Resolved,2022-09
TKT_015336,CUST_05533,Billing,Critical,2022-12-15,2022-12-15,1.0,4.0,Resolved,2022-12
TKT_015337,CUST_03867,Feature Request,Medium,2023-06-24,2023-06-25,32.0,3.0,Resolved,2023-06
TKT_015338,CUST_00139,Feature Request,Medium,2022-10-14,2022-10-14,10.0,4.0,Resolved,2022-10
TKT_015339,CUST_02428,Bug Report,Medium,2022-08-29,2022-08-30,37.0,3.0,Resolved,2022-08
TKT_015340,CUST_08998,Billing,High,2023-03-19,2023-03-19,8.0,4.0,Resolved,2023-03
TKT_015341,CUST_09836,Account,Medium,2024-01-27,2024-01-27,13.0,5.0,Resolved,2024-01
TKT_015342,CUST_01689,Account,Medium,2023-10-05,2023-10-06,25.0,4.0,Resolved,2023-10
TKT_015343,CUST_06689,Technical,Low,2023-09-04,2023-09-05,42.0,4.0,Resolved,2023-09
TKT_015344,CUST_04088,Account,Critical,2022-07-21,2022-07-21,2.0,4.0,Resolved,2022-07
TKT_015345,CUST_06083,Account,High,2022-12-03,2022-12-03,14.0,4.0,Resolved,2022-12
TKT_015346,CUST_00296,Billing,Low,2023-12-27,2023-12-28,39.0,4.0,Resolved,2023-12
TKT_015347,CUST_00777,Technical,Low,2022-11-03,2022-11-05,69.0,3.0,Resolved,2022-11
TKT_015348,CUST_03337,Account,Medium,2023-08-15,2023-08-16,32.0,4.0,Resolved,2023-08
TKT_015349,CUST_09640,Billing,Critical,2023-09-16,2023-09-16,6.0,4.0,Resolved,2023-09
TKT_015350,CUST_07869,Billing,Medium,2023-04-03,2023-04-03,12.0,4.0,Resolved,2023-04
TKT_015351,CUST_04320,Technical,Critical,2024-03-30,2024-03-30,2.0,5.0,Resolved,2024-03
TKT_015352,CUST_04650,Billing,Low,2022-06-30,2022-07-01,44.0,3.0,Resolved,2022-06
TKT_015353,CUST_07670,Billing,Medium,2022-06-24,2022-06-24,23.0,3.0,Resolved,2022-06
TKT_015354,CUST_04175,Account,Medium,2023-10-30,,,,Open,2023-10
TKT_015355,CUST_08001,Bug Report,Low,2023-11-29,2023-12-01,70.0,2.0,Resolved,2023-11
TKT_015356,CUST_07157,Technical,Low,2023-12-31,2024-01-01,40.0,4.0,Resolved,2023-12
TKT_015357,CUST_08557,Technical,Medium,2023-12-15,2023-12-15,21.0,4.0,Resolved,2023-12
TKT_015358,CUST_01422,Billing,Low,2023-01-23,2023-01-25,50.0,3.0,Resolved,2023-01
TKT_015359,CUST_03481,Billing,High,2024-05-27,2024-05-27,14.0,4.0,Resolved,2024-05
TKT_015360,CUST_00258,Billing,Low,2022-06-23,,,,Open,2022-06
TKT_015361,CUST_00991,Feature Request,High,2022-12-26,2022-12-26,5.0,4.0,Resolved,2022-12
TKT_015362,CUST_09970,Feature Request,Critical,2023-02-01,2023-02-01,3.0,5.0,Resolved,2023-02
TKT_015363,CUST_03775,Technical,High,2024-03-17,2024-03-17,18.0,4.0,Resolved,2024-03
TKT_015364,CUST_07611,Technical,High,2022-05-14,2022-05-14,8.0,4.0,Resolved,2022-05
TKT_015365,CUST_01481,Billing,Medium,2022-04-22,2022-04-22,13.0,4.0,Resolved,2022-04
TKT_015366,CUST_09692,Technical,Critical,2023-06-10,2023-06-10,4.0,5.0,Resolved,2023-06
TKT_015367,CUST_05219,Technical,Critical,2022-11-02,2022-11-02,7.0,3.0,Resolved,2022-11
TKT_015368,CUST_06759,Billing,High,2022-12-04,2022-12-04,13.0,3.0,Resolved,2022-12
TKT_015369,CUST_09444,Account,High,2023-01-07,2023-01-07,4.0,5.0,Resolved,2023-01
TKT_015370,CUST_08054,Account,Low,2024-03-21,2024-03-22,35.0,4.0,Resolved,2024-03
TKT_015371,CUST_03673,Bug Report,Medium,2022-10-04,2022-10-05,35.0,3.0,Resolved,2022-10
TKT_015372,CUST_09245,Feature Request,High,2022-12-14,2022-12-15,24.0,3.0,Resolved,2022-12
TKT_015373,CUST_06279,Feature Request,Low,2022-08-20,2022-08-21,27.0,4.0,Resolved,2022-08
TKT_015374,CUST_05303,Billing,Low,2023-07-13,2023-07-15,67.0,2.0,Resolved,2023-07
TKT_015375,CUST_00129,Feature Request,Low,2022-03-17,2022-03-19,56.0,3.0,Resolved,2022-03
TKT_015376,CUST_04047,Billing,Low,2022-09-23,2022-09-24,46.0,3.0,Resolved,2022-09
TKT_015377,CUST_08769,Billing,Critical,2022-01-13,2022-01-13,10.0,3.0,Resolved,2022-01
TKT_015378,CUST_06473,Billing,Low,2022-04-23,2022-04-24,40.0,3.0,Resolved,2022-04
TKT_015379,CUST_05189,Billing,Medium,2023-07-23,2023-07-24,37.0,3.0,Resolved,2023-07
TKT_015380,CUST_00786,Technical,High,2022-03-18,2022-03-18,14.0,4.0,Resolved,2022-03
TKT_015381,CUST_02868,Account,Low,2022-05-27,2022-05-28,28.0,5.0,Resolved,2022-05
TKT_015382,CUST_05542,Feature Request,Medium,2022-04-29,2022-04-29,8.0,4.0,Resolved,2022-04
TKT_015383,CUST_08227,Billing,Medium,2023-01-22,2023-01-22,13.0,4.0,Resolved,2023-01
TKT_015384,CUST_03800,Technical,Low,2023-02-12,2023-02-14,60.0,3.0,Resolved,2023-02
TKT_015385,CUST_01209,Technical,Medium,2023-06-20,2023-06-21,40.0,3.0,Resolved,2023-06
TKT_015386,CUST_01916,Account,Medium,2022-01-23,2022-01-24,31.0,4.0,Resolved,2022-01
TKT_015387,CUST_09264,Billing,Low,2023-07-26,2023-07-28,48.0,3.0,Resolved,2023-07
TKT_015388,CUST_04893,Billing,Low,2023-11-30,2023-12-01,46.0,3.0,Resolved,2023-11
TKT_015389,CUST_00417,Bug Report,Medium,2022-01-18,2022-01-18,15.0,4.0,Resolved,2022-01
TKT_015390,CUST_04738,Feature Request,Medium,2023-12-15,2023-12-15,23.0,4.0,Resolved,2023-12
TKT_015391,CUST_09009,Technical,Low,2022-04-18,2022-04-20,67.0,3.0,Resolved,2022-04
TKT_015392,CUST_01939,Technical,Medium,2023-06-15,2023-06-16,46.0,3.0,Resolved,2023-06
TKT_015393,CUST_07065,Technical,High,2022-12-17,2022-12-17,11.0,4.0,Resolved,2022-12
TKT_015394,CUST_02116,Technical,High,2023-01-19,2023-01-19,20.0,3.0,Resolved,2023-01
TKT_015395,CUST_06344,Technical,Medium,2022-08-30,2022-09-01,48.0,3.0,Resolved,2022-08
TKT_015396,CUST_02611,Billing,Low,2022-02-25,2022-02-26,44.0,4.0,Resolved,2022-02
TKT_015397,CUST_06760,Bug Report,Low,2024-04-26,2024-04-27,44.0,3.0,Resolved,2024-04
TKT_015398,CUST_05609,Feature Request,Medium,2023-09-17,2023-09-18,35.0,3.0,Resolved,2023-09
TKT_015399,CUST_03310,Technical,Critical,2023-03-13,2023-03-13,1.0,5.0,Resolved,2023-03
TKT_015400,CUST_01470,Account,High,2022-10-11,2022-10-11,16.0,3.0,Resolved,2022-10
TKT_015401,CUST_09460,Billing,Low,2024-02-09,,,,Open,2024-02
TKT_015402,CUST_00694,Technical,High,2023-12-10,2023-12-10,4.0,5.0,Resolved,2023-12
TKT_015403,CUST_00344,Technical,High,2022-03-30,2022-03-30,15.0,4.0,Resolved,2022-03
TKT_015404,CUST_06384,Account,Critical,2022-05-09,2022-05-09,3.0,5.0,Resolved,2022-05
TKT_015405,CUST_06498,Feature Request,High,2023-06-13,2023-06-13,3.0,5.0,Resolved,2023-06
TKT_015406,CUST_03996,Technical,Low,2023-10-15,2023-10-16,35.0,4.0,Resolved,2023-10
TKT_015407,CUST_05485,Technical,Medium,2023-01-08,2023-01-09,35.0,4.0,Resolved,2023-01
TKT_015408,CUST_02545,Bug Report,High,2023-03-24,2023-03-24,11.0,4.0,Resolved,2023-03
TKT_015409,CUST_08065,Billing,Medium,2022-10-07,2022-10-07,15.0,4.0,Resolved,2022-10
TKT_015410,CUST_04584,Account,Medium,2022-01-22,2022-01-23,25.0,4.0,Resolved,2022-01
TKT_015411,CUST_07422,Technical,Low,2022-09-17,2022-09-19,70.0,3.0,Resolved,2022-09
TKT_015412,CUST_06225,Feature Request,Critical,2022-05-15,2022-05-15,11.0,4.0,Resolved,2022-05
TKT_015413,CUST_05081,Account,Medium,2022-11-25,2022-11-26,39.0,3.0,Resolved,2022-11
TKT_015414,CUST_07093,Technical,Low,2024-05-24,2024-05-26,59.0,3.0,Resolved,2024-05
TKT_015415,CUST_05314,Account,Medium,2023-04-11,2023-04-12,32.0,3.0,Resolved,2023-04
TKT_015416,CUST_01498,Billing,Critical,2024-02-15,2024-02-15,7.0,3.0,Resolved,2024-02
TKT_015417,CUST_04588,Billing,Medium,2023-02-06,2023-02-07,36.0,3.0,Resolved,2023-02
TKT_015418,CUST_08798,Feature Request,Medium,2023-03-24,2023-03-24,10.0,4.0,Resolved,2023-03
TKT_015419,CUST_01110,Account,Critical,2022-05-17,2022-05-17,9.0,4.0,Resolved,2022-05
TKT_015420,CUST_00853,Account,Critical,2022-12-21,2022-12-21,11.0,3.0,Resolved,2022-12
TKT_015421,CUST_03310,Account,Low,2023-05-29,2023-05-31,71.0,4.0,Resolved,2023-05
TKT_015422,CUST_08679,Feature Request,High,2022-04-10,2022-04-10,15.0,4.0,Resolved,2022-04
TKT_015423,CUST_07350,Technical,Medium,2023-07-25,2023-07-26,29.0,4.0,Resolved,2023-07
TKT_015424,CUST_00972,Account,Critical,2023-01-15,2023-01-15,8.0,4.0,Resolved,2023-01
TKT_015425,CUST_06966,Technical,Medium,2024-05-14,2024-05-14,20.0,4.0,Resolved,2024-05
TKT_015426,CUST_06574,Feature Request,Low,2024-01-24,2024-01-25,45.0,4.0,Resolved,2024-01
TKT_015427,CUST_06332,Account,High,2022-11-13,2022-11-13,14.0,4.0,Resolved,2022-11
TKT_015428,CUST_02618,Technical,Medium,2022-10-05,2022-10-06,41.0,3.0,Resolved,2022-10
TKT_015429,CUST_05099,Account,Medium,2024-04-20,2024-04-21,29.0,4.0,Resolved,2024-04
TKT_015430,CUST_09246,Feature Request,Low,2024-05-07,2024-05-09,49.0,3.0,Resolved,2024-05
TKT_015431,CUST_06400,Technical,Medium,2023-06-02,2023-06-02,19.0,5.0,Resolved,2023-06
TKT_015432,CUST_05032,Bug Report,Critical,2022-03-22,2022-03-22,9.0,3.0,Resolved,2022-03
TKT_015433,CUST_09287,Technical,Critical,2024-01-06,2024-01-06,12.0,3.0,Resolved,2024-01
TKT_015434,CUST_05781,Technical,Medium,2024-06-01,2024-06-02,37.0,3.0,Resolved,2024-06
TKT_015435,CUST_07279,Billing,Medium,2024-05-29,2024-05-29,10.0,4.0,Resolved,2024-05
TKT_015436,CUST_01553,Billing,Medium,2022-08-29,2022-08-30,47.0,3.0,Resolved,2022-08
TKT_015437,CUST_01580,Feature Request,High,2023-08-09,2023-08-09,10.0,4.0,Resolved,2023-08
TKT_015438,CUST_00851,Bug Report,Medium,2024-03-06,2024-03-07,27.0,3.0,Resolved,2024-03
TKT_015439,CUST_03041,Bug Report,High,2022-09-07,2022-09-07,12.0,4.0,Resolved,2022-09
TKT_015440,CUST_06902,Feature Request,Critical,2022-04-23,2022-04-23,2.0,5.0,Resolved,2022-04
TKT_015441,CUST_01456,Technical,Medium,2024-04-27,2024-04-28,43.0,3.0,Resolved,2024-04
TKT_015442,CUST_01464,Account,Medium,2023-06-05,2023-06-05,19.0,4.0,Resolved,2023-06
TKT_015443,CUST_00878,Feature Request,Low,2022-08-20,2022-08-23,72.0,3.0,Resolved,2022-08
TKT_015444,CUST_03006,Billing,Medium,2023-05-30,2023-05-31,31.0,3.0,Resolved,2023-05
TKT_015445,CUST_01264,Technical,Low,2022-08-14,2022-08-15,33.0,4.0,Resolved,2022-08
TKT_015446,CUST_06755,Technical,Critical,2022-10-04,2022-10-04,2.0,4.0,Resolved,2022-10
TKT_015447,CUST_05313,Technical,Medium,2022-10-14,2022-10-14,13.0,5.0,Resolved,2022-10
TKT_015448,CUST_05510,Feature Request,Critical,2023-06-06,2023-06-06,3.0,5.0,Resolved,2023-06
TKT_015449,CUST_04487,Technical,High,2022-03-11,2022-03-11,15.0,4.0,Resolved,2022-03
TKT_015450,CUST_06616,Technical,Medium,2023-10-26,2023-10-27,47.0,3.0,Resolved,2023-10
TKT_015451,CUST_01629,Billing,Medium,2022-12-07,2022-12-08,45.0,3.0,Resolved,2022-12
TKT_015452,CUST_01338,Feature Request,Medium,2022-08-07,2022-08-07,21.0,4.0,Resolved,2022-08
TKT_015453,CUST_09712,Technical,High,2023-08-03,2023-08-03,6.0,4.0,Resolved,2023-08
TKT_015454,CUST_08455,Feature Request,Critical,2023-10-10,2023-10-10,4.0,4.0,Resolved,2023-10
TKT_015455,CUST_00828,Bug Report,High,2024-04-08,2024-04-08,9.0,4.0,Resolved,2024-04
TKT_015456,CUST_07511,Billing,Medium,2023-04-13,2023-04-14,29.0,4.0,Resolved,2023-04
TKT_015457,CUST_02189,Bug Report,Low,2024-05-25,2024-05-27,71.0,2.0,Resolved,2024-05
TKT_015458,CUST_06573,Feature Request,High,2023-02-17,2023-02-17,13.0,4.0,Resolved,2023-02
TKT_015459,CUST_00364,Technical,Medium,2022-05-17,2022-05-18,29.0,4.0,Resolved,2022-05
TKT_015460,CUST_08152,Billing,Critical,2024-04-03,2024-04-03,2.0,4.0,Resolved,2024-04
TKT_015461,CUST_02049,Technical,High,2023-06-07,2023-06-07,9.0,4.0,Resolved,2023-06
TKT_015462,CUST_08647,Technical,Low,2023-08-07,2023-08-08,24.0,5.0,Resolved,2023-08
TKT_015463,CUST_09329,Account,High,2024-04-22,2024-04-22,18.0,3.0,Resolved,2024-04
TKT_015464,CUST_04096,Feature Request,High,2023-11-04,2023-11-04,22.0,3.0,Resolved,2023-11
TKT_015465,CUST_04956,Billing,High,2023-12-10,2023-12-11,24.0,2.0,Resolved,2023-12
TKT_015466,CUST_02629,Technical,Low,2022-07-06,2022-07-07,46.0,4.0,Resolved,2022-07
TKT_015467,CUST_01531,Technical,Medium,2024-02-21,,,,Open,2024-02
TKT_015468,CUST_02856,Billing,Low,2022-12-08,2022-12-09,26.0,4.0,Resolved,2022-12
TKT_015469,CUST_08114,Technical,Medium,2024-04-24,2024-04-25,44.0,3.0,Resolved,2024-04
TKT_015470,CUST_05223,Technical,Medium,2022-01-10,2022-01-11,35.0,4.0,Resolved,2022-01
TKT_015471,CUST_07727,Billing,Medium,2023-11-17,2023-11-18,41.0,3.0,Resolved,2023-11
TKT_015472,CUST_01954,Billing,Low,2022-11-16,2022-11-18,64.0,3.0,Resolved,2022-11
TKT_015473,CUST_02775,Account,Low,2023-02-27,2023-02-28,27.0,4.0,Resolved,2023-02
TKT_015474,CUST_01481,Technical,Medium,2023-06-07,,,,Open,2023-06
TKT_015475,CUST_06888,Bug Report,Medium,2022-12-25,2022-12-25,8.0,4.0,Resolved,2022-12
TKT_015476,CUST_07973,Technical,High,2023-08-03,2023-08-03,4.0,4.0,Resolved,2023-08
TKT_015477,CUST_06770,Feature Request,Medium,2023-10-24,2023-10-25,25.0,4.0,Resolved,2023-10
TKT_015478,CUST_09827,Feature Request,Low,2023-01-15,2023-01-16,33.0,4.0,Resolved,2023-01
TKT_015479,CUST_07083,Feature Request,Medium,2022-05-14,2022-05-15,37.0,4.0,Resolved,2022-05
TKT_015480,CUST_07890,Feature Request,High,2024-04-10,2024-04-10,6.0,4.0,Resolved,2024-04
TKT_015481,CUST_05154,Billing,Medium,2023-10-09,,,,Open,2023-10
TKT_015482,CUST_05724,Bug Report,Low,2023-04-27,2023-04-28,32.0,4.0,Resolved,2023-04
TKT_015483,CUST_05218,Bug Report,High,2022-11-30,2022-11-30,9.0,3.0,Resolved,2022-11
TKT_015484,CUST_03669,Technical,High,2024-05-13,,,,Open,2024-05
TKT_015485,CUST_05002,Feature Request,Low,2024-03-29,2024-03-30,33.0,5.0,Resolved,2024-03
TKT_015486,CUST_07869,Billing,Medium,2022-02-22,2022-02-23,34.0,3.0,Resolved,2022-02
TKT_015487,CUST_04827,Feature Request,Medium,2022-04-20,2022-04-21,39.0,3.0,Resolved,2022-04
TKT_015488,CUST_02054,Feature Request,Medium,2023-12-08,2023-12-09,34.0,3.0,Resolved,2023-12
TKT_015489,CUST_05547,Billing,High,2023-01-18,2023-01-18,3.0,4.0,Resolved,2023-01
TKT_015490,CUST_08651,Bug Report,Low,2024-05-12,2024-05-14,57.0,3.0,Resolved,2024-05
TKT_015491,CUST_02263,Technical,Low,2024-01-23,2024-01-25,65.0,4.0,Resolved,2024-01
TKT_015492,CUST_03702,Billing,Low,2024-01-20,2024-01-22,65.0,3.0,Resolved,2024-01
TKT_015493,CUST_04045,Technical,Critical,2023-12-01,2023-12-01,8.0,4.0,Resolved,2023-12
TKT_015494,CUST_05479,Billing,Medium,2023-11-19,2023-11-20,30.0,3.0,Resolved,2023-11
TKT_015495,CUST_00318,Account,High,2022-06-18,2022-06-18,3.0,5.0,Resolved,2022-06
TKT_015496,CUST_01342,Bug Report,Medium,2023-03-10,2023-03-11,31.0,3.0,Resolved,2023-03
TKT_015497,CUST_08622,Bug Report,Medium,2023-08-07,,,,Open,2023-08
TKT_015498,CUST_04023,Feature Request,High,2023-03-04,2023-03-04,17.0,4.0,Resolved,2023-03
TKT_015499,CUST_00719,Technical,Medium,2023-09-09,2023-09-09,20.0,4.0,Resolved,2023-09
TKT_015500,CUST_07452,Technical,Medium,2022-04-25,2022-04-26,30.0,4.0,Resolved,2022-04
TKT_015501,CUST_06699,Billing,Low,2022-10-17,2022-10-18,30.0,4.0,Resolved,2022-10
TKT_015502,CUST_05377,Account,Low,2024-01-27,2024-01-28,39.0,4.0,Resolved,2024-01
TKT_015503,CUST_01013,Bug Report,High,2023-05-20,2023-05-20,13.0,4.0,Resolved,2023-05
TKT_015504,CUST_01000,Technical,Low,2023-03-30,2023-03-31,46.0,4.0,Resolved,2023-03
TKT_015505,CUST_02398,Technical,Medium,2022-12-29,2022-12-30,40.0,4.0,Resolved,2022-12
TKT_015506,CUST_03895,Technical,High,2023-01-01,2023-01-01,13.0,4.0,Resolved,2023-01
TKT_015507,CUST_09054,Account,Medium,2022-10-04,2022-10-04,8.0,5.0,Resolved,2022-10
TKT_015508,CUST_05440,Feature Request,Medium,2022-10-29,2022-10-30,37.0,4.0,Resolved,2022-10
TKT_015509,CUST_07613,Billing,Medium,2023-01-20,2023-01-20,10.0,4.0,Resolved,2023-01
TKT_015510,CUST_07923,Technical,Low,2022-09-01,2022-09-02,34.0,5.0,Resolved,2022-09
TKT_015511,CUST_05902,Technical,Critical,2022-03-13,2022-03-13,11.0,3.0,Resolved,2022-03
TKT_015512,CUST_01368,Feature Request,Low,2022-03-11,2022-03-13,49.0,4.0,Resolved,2022-03
TKT_015513,CUST_02097,Technical,High,2023-01-05,2023-01-05,13.0,4.0,Resolved,2023-01
TKT_015514,CUST_08819,Billing,Medium,2023-05-16,2023-05-16,18.0,4.0,Resolved,2023-05
TKT_015515,CUST_07450,Feature Request,Medium,2022-02-06,,,,Open,2022-02
TKT_015516,CUST_00813,Feature Request,Low,2024-05-10,2024-05-11,39.0,4.0,Resolved,2024-05
TKT_015517,CUST_06531,Billing,Critical,2022-04-30,2022-04-30,12.0,3.0,Resolved,2022-04
TKT_015518,CUST_01941,Technical,Critical,2024-02-27,2024-02-27,12.0,3.0,Resolved,2024-02
TKT_015519,CUST_04681,Technical,Medium,2023-10-03,2023-10-04,43.0,4.0,Resolved,2023-10
TKT_015520,CUST_05423,Account,Low,2024-05-18,2024-05-19,43.0,4.0,Resolved,2024-05
TKT_015521,CUST_07895,Billing,Low,2023-02-17,2023-02-19,66.0,3.0,Resolved,2023-02
TKT_015522,CUST_01016,Billing,Medium,2023-11-30,2023-12-01,45.0,2.0,Resolved,2023-11
TKT_015523,CUST_03590,Bug Report,Medium,2022-10-12,2022-10-13,33.0,3.0,Resolved,2022-10
TKT_015524,CUST_00053,Bug Report,High,2022-12-28,2022-12-28,5.0,4.0,Resolved,2022-12
TKT_015525,CUST_00147,Feature Request,Medium,2023-09-12,2023-09-12,19.0,4.0,Resolved,2023-09
TKT_015526,CUST_03516,Billing,Low,2022-10-14,,,,Open,2022-10
TKT_015527,CUST_08276,Technical,Medium,2023-02-27,2023-02-28,44.0,3.0,Resolved,2023-02
TKT_015528,CUST_09975,Billing,Critical,2022-12-02,2022-12-02,1.0,4.0,Resolved,2022-12
TKT_015529,CUST_06874,Billing,Medium,2023-09-13,2023-09-13,11.0,4.0,Resolved,2023-09
TKT_015530,CUST_07769,Technical,Low,2022-04-11,2022-04-13,66.0,3.0,Resolved,2022-04
TKT_015531,CUST_09590,Account,High,2022-04-09,2022-04-09,17.0,4.0,Resolved,2022-04
TKT_015532,CUST_03196,Bug Report,Medium,2024-05-13,2024-05-14,38.0,3.0,Resolved,2024-05
TKT_015533,CUST_05843,Feature Request,Low,2023-11-03,2023-11-04,24.0,4.0,Resolved,2023-11
TKT_015534,CUST_08407,Technical,High,2023-05-22,2023-05-22,2.0,5.0,Resolved,2023-05
TKT_015535,CUST_04384,Bug Report,Low,2023-11-15,2023-11-17,59.0,3.0,Resolved,2023-11
TKT_015536,CUST_04895,Billing,Medium,2023-07-03,2023-07-04,40.0,3.0,Resolved,2023-07
TKT_015537,CUST_06524,Billing,Medium,2023-11-01,2023-11-03,48.0,3.0,Resolved,2023-11
TKT_015538,CUST_07569,Technical,Critical,2023-12-17,2023-12-17,5.0,5.0,Resolved,2023-12
TKT_015539,CUST_07972,Billing,Medium,2022-06-20,2022-06-21,34.0,3.0,Resolved,2022-06
TKT_015540,CUST_01067,Account,Low,2022-07-11,2022-07-12,36.0,4.0,Resolved,2022-07
TKT_015541,CUST_05960,Technical,Low,2022-01-30,2022-01-31,28.0,4.0,Resolved,2022-01
TKT_015542,CUST_05787,Account,High,2022-06-25,2022-06-26,24.0,3.0,Resolved,2022-06
TKT_015543,CUST_01479,Bug Report,Medium,2022-03-18,2022-03-19,39.0,3.0,Resolved,2022-03
TKT_015544,CUST_04392,Account,Medium,2022-05-09,2022-05-09,23.0,4.0,Resolved,2022-05
TKT_015545,CUST_05218,Technical,Critical,2023-03-29,2023-03-29,6.0,4.0,Resolved,2023-03
TKT_015546,CUST_03632,Technical,Low,2023-04-27,2023-04-29,59.0,3.0,Resolved,2023-04
TKT_015547,CUST_02860,Technical,High,2023-12-17,2023-12-17,21.0,3.0,Resolved,2023-12
TKT_015548,CUST_09320,Technical,Medium,2022-02-27,2022-02-28,42.0,3.0,Resolved,2022-02
TKT_015549,CUST_03806,Billing,High,2023-12-19,2023-12-19,21.0,3.0,Resolved,2023-12
TKT_015550,CUST_06612,Account,Low,2023-02-23,2023-02-25,65.0,3.0,Resolved,2023-02
TKT_015551,CUST_07046,Feature Request,Low,2022-01-02,2022-01-04,66.0,4.0,Resolved,2022-01
TKT_015552,CUST_04958,Billing,High,2023-07-11,2023-07-11,14.0,3.0,Resolved,2023-07
TKT_015553,CUST_07224,Feature Request,Low,2022-08-29,2022-08-30,27.0,4.0,Resolved,2022-08
TKT_015554,CUST_00164,Technical,Medium,2022-05-17,2022-05-18,25.0,4.0,Resolved,2022-05
TKT_015555,CUST_04226,Billing,Low,2023-05-19,2023-05-20,29.0,4.0,Resolved,2023-05
TKT_015556,CUST_02943,Billing,High,2023-07-16,2023-07-16,3.0,4.0,Resolved,2023-07
TKT_015557,CUST_09315,Technical,Low,2023-10-25,2023-10-26,34.0,4.0,Resolved,2023-10
TKT_015558,CUST_07899,Account,High,2022-09-18,2022-09-18,15.0,4.0,Resolved,2022-09
TKT_015559,CUST_05673,Billing,Medium,2023-02-06,2023-02-06,12.0,4.0,Resolved,2023-02
TKT_015560,CUST_02150,Account,Low,2023-01-06,2023-01-08,64.0,3.0,Resolved,2023-01
TKT_015561,CUST_00352,Billing,Critical,2023-10-15,2023-10-15,4.0,4.0,Resolved,2023-10
TKT_015562,CUST_04402,Technical,Medium,2022-05-01,2022-05-02,33.0,4.0,Resolved,2022-05
TKT_015563,CUST_01630,Technical,Medium,2023-03-29,2023-03-30,41.0,4.0,Resolved,2023-03
TKT_015564,CUST_07412,Billing,Low,2022-01-09,2022-01-10,37.0,3.0,Resolved,2022-01
TKT_015565,CUST_08591,Feature Request,Medium,2024-01-09,2024-01-10,26.0,4.0,Resolved,2024-01
TKT_015566,CUST_02055,Technical,High,2023-02-28,2023-02-28,12.0,4.0,Resolved,2023-02
TKT_015567,CUST_06083,Account,Critical,2022-06-01,2022-06-01,11.0,3.0,Resolved,2022-06
